catalog_id,name,registry_name,category,stage,enabled,runnable,expected_direction,source_project,source_file,source_function,source_commit,license,compute_adapter,required_fields,labels,notes
qlib_alpha360_batch_candidate_catalog,alpha360_LOW28,alpha360_LOW28,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 28)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW27,alpha360_LOW27,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 27)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW26,alpha360_LOW26,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 26)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW25,alpha360_LOW25,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 25)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW24,alpha360_LOW24,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 24)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW23,alpha360_LOW23,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 23)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW22,alpha360_LOW22,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 22)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW21,alpha360_LOW21,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 21)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW20,alpha360_LOW20,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 20)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW19,alpha360_LOW19,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 19)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW18,alpha360_LOW18,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 18)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW17,alpha360_LOW17,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 17)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW16,alpha360_LOW16,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 16)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW15,alpha360_LOW15,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 15)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW14,alpha360_LOW14,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 14)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW13,alpha360_LOW13,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 13)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW12,alpha360_LOW12,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 12)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW11,alpha360_LOW11,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 11)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW10,alpha360_LOW10,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 10)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW9,alpha360_LOW9,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 9)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW8,alpha360_LOW8,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 8)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW7,alpha360_LOW7,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 7)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW6,alpha360_LOW6,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 6)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW5,alpha360_LOW5,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 5)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW4,alpha360_LOW4,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 4)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW3,alpha360_LOW3,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 3)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW2,alpha360_LOW2,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 2)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW1,alpha360_LOW1,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($low, 1)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_LOW0,alpha360_LOW0,alpha360_low_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$low","label_10d_t1,label_20d_t1",Qlib Alpha360 expression: $low/$close Pending Alpha360 batch V4 evaluation.
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP59,alpha360_VWAP59,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 59)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP58,alpha360_VWAP58,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 58)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP57,alpha360_VWAP57,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 57)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP56,alpha360_VWAP56,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 56)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP55,alpha360_VWAP55,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 55)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP54,alpha360_VWAP54,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 54)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP53,alpha360_VWAP53,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 53)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP52,alpha360_VWAP52,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 52)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP51,alpha360_VWAP51,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 51)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP50,alpha360_VWAP50,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 50)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP49,alpha360_VWAP49,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 49)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP48,alpha360_VWAP48,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 48)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP47,alpha360_VWAP47,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 47)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP46,alpha360_VWAP46,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 46)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP45,alpha360_VWAP45,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 45)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP44,alpha360_VWAP44,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 44)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP43,alpha360_VWAP43,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 43)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP42,alpha360_VWAP42,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 42)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP41,alpha360_VWAP41,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 41)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP40,alpha360_VWAP40,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 40)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP39,alpha360_VWAP39,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 39)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP38,alpha360_VWAP38,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 38)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP37,alpha360_VWAP37,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 37)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP36,alpha360_VWAP36,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 36)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP35,alpha360_VWAP35,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 35)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP34,alpha360_VWAP34,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 34)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP33,alpha360_VWAP33,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 33)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP32,alpha360_VWAP32,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 32)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP31,alpha360_VWAP31,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 31)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP30,alpha360_VWAP30,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 30)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP29,alpha360_VWAP29,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 29)/$close Pending Alpha360 batch V4 evaluation."
qlib_alpha360_batch_candidate_catalog,alpha360_VWAP28,alpha360_VWAP28,alpha360_vwap_window,alpha360_adapter_batch_v4_pending,False,False,watch,qlib_alpha360,qlib/contrib/data/loader.py,Alpha360DL.get_feature_config,d5379c520f66a39953bad76234a7019a72796fd0,MIT,qlib_expression_adapter_pending,"$close,$vwap","label_10d_t1,label_20d_t1","Qlib Alpha360 expression: Ref($vwap, 28)/$close Pending Alpha360 batch V4 evaluation."
